,V1,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,sbank_1,sbank_2,sbank_3,sbank_4,sbank_5,sbank_6,sbank_7,sbank_8,sbank_9,actions,rewards,policy
684,85,1986,3408.0,71.0,182187.0,33307.0,319.0,3706.0,809.0,55,41981.0,49620.0,1125.0,2771204.0,445280.0,7083.0,70137.0,14105.0,858.0,0,-60,0.0
685,86,2402,4308.0,85.0,229742.0,45698.0,381.0,4701.0,961.0,70,96015.0,65176.0,1340.0,6653302.0,598998.0,8978.0,127058.0,23382.0,1536.0,0,-60,0.0
686,87,4469,5291.0,101.0,393396.0,53158.0,460.0,7028.0,1384.0,97,132415.0,161101.0,3997.0,8907175.0,1659370.0,26119.0,202649.0,45301.0,4087.0,10,-69,0.0
687,88,4734,6845.0,154.0,424355.0,76047.0,695.0,7246.0,1746.0,143,88263.0,118917.0,2890.0,5894137.0,1153612.0,18625.0,140728.0,31622.0,2665.0,0,-70,0.0
688,89,5319,9540.0,193.0,512292.0,104249.0,917.0,9390.0,2118.0,191,124004.0,115943.0,2546.0,8458957.0,1051486.0,16855.0,176662.0,35271.0,2699.0,10,-79,0.0
689,90,4535,5447.0,108.0,405986.0,54844.0,503.0,6583.0,1445.0,107,83870.0,100497.0,2164.0,5638966.0,803678.0,13893.0,129617.0,26266.0,2480.0,10,-79,0.0
690,91,3124,4507.0,86.0,289336.0,40694.0,397.0,4848.0,1062.0,93,59394.0,67282.0,1459.0,4010910.0,540864.0,9505.0,89454.0,17966.0,1553.0,0,-60,0.0
691,92,3554,5782.0,102.0,343755.0,54428.0,492.0,6082.0,1236.0,118,107079.0,78349.0,1639.0,7370685.0,681825.0,10837.0,140769.0,26363.0,2002.0,10,-69,0.0
692,93,3831,3614.0,71.0,347740.0,34396.0,316.0,5120.0,1049.0,77,73640.0,68351.0,1454.0,5007554.0,589755.0,9325.0,102929.0,20335.0,1455.0,10,-69,0.0
693,94,2729,3063.0,60.0,257513.0,29219.0,264.0,3842.0,816.0,59,52067.0,45485.0,949.0,3558976.0,394695.0,6013.0,71883.0,14182.0,912.0,10,-69,0.0
694,95,1934,2105.0,41.0,186174.0,20295.0,178.0,2705.0,580.0,37,40883.0,30948.0,634.0,2807821.0,266769.0,3883.0,54087.0,10496.0,579.0,10,-69,0.0
695,96,1505,1433.0,30.0,145422.0,13756.0,117.0,2016.0,426.0,25,34106.0,21903.0,415.0,2375070.0,187764.0,2590.0,43288.0,8016.0,369.0,10,-59,0.0
696,97,1246,1009.0,20.0,121524.0,9614.0,80.0,1603.0,325.0,18,28192.0,15579.0,284.0,1977391.0,132848.0,1711.0,34950.0,6123.0,241.0,0,-50,0.0
697,98,1568,1314.0,26.0,163949.0,13405.0,98.0,2186.0,404.0,26,61697.0,23116.0,366.0,4356916.0,193993.0,2753.0,71668.0,11580.0,290.0,0,-50,0.0
698,99,2883,1747.0,33.0,266784.0,17475.0,132.0,3677.0,645.0,31,108687.0,57167.0,1100.0,7565383.0,537180.0,7611.0,138398.0,24403.0,1373.0,10,-69,0.0
699,100,3824,2418.0,45.0,355867.0,24707.0,206.0,4835.0,929.0,47,73821.0,42548.0,840.0,5117913.0,403852.0,5520.0,96709.0,17119.0,925.0,10,-69,0.0
700,101,2734,1929.0,36.0,262844.0,20230.0,160.0,3611.0,693.0,37,52916.0,27694.0,541.0,3669630.0,260832.0,3471.0,67935.0,11619.0,561.0,10,-69,0.0
701,102,1962,1288.0,26.0,191349.0,13513.0,107.0,2554.0,476.0,25,41424.0,19233.0,363.0,2871441.0,180312.0,2308.0,51936.0,8535.0,370.0,10,-59,0.0
702,103,1523,889.0,19.0,148865.0,9266.0,71.0,1932.0,346.0,18,34436.0,14309.0,254.0,2411582.0,129619.0,1554.0,42157.0,6741.0,244.0,10,-59,0.0
703,104,1258,654.0,15.0,123548.0,6613.0,51.0,1555.0,273.0,12,28637.0,10474.0,172.0,2014157.0,93421.0,1084.0,34529.0,5345.0,163.0,10,-59,0.0
704,105,1045,479.0,9.0,103174.0,4757.0,34.0,1273.0,218.0,8,23454.0,7920.0,120.0,1654152.0,67291.0,734.0,27636.0,4228.0,107.0,0,-40,0.0
705,106,1306,648.0,12.0,140062.0,6706.0,44.0,1736.0,278.0,12,51931.0,13773.0,168.0,3686303.0,109529.0,990.0,59259.0,9045.0,143.0,10,-59,0.0
706,107,1822,603.0,9.0,171809.0,5335.0,34.0,2078.0,351.0,8,40592.0,11982.0,162.0,2881149.0,99521.0,965.0,47980.0,7525.0,136.0,10,-59,0.0
707,108,1485,535.0,9.0,147967.0,4882.0,32.0,1760.0,302.0,7,28203.0,8430.0,114.0,2003784.0,68232.0,648.0,33265.0,5162.0,84.0,10,-59,0.0
708,109,1049,389.0,6.0,106023.0,3492.0,25.0,1249.0,214.0,6,24195.0,6846.0,79.0,1718663.0,50603.0,466.0,27960.0,4241.0,62.0,0,-40,0.0
709,110,1338,545.0,12.0,142973.0,4971.0,35.0,1724.0,277.0,12,60000.0,13431.0,117.0,4231571.0,95488.0,731.0,67085.0,10007.0,103.0,10,-59,0.0
710,111,2092,581.0,6.0,195530.0,4565.0,25.0,2330.0,384.0,6,45492.0,11004.0,110.0,3195116.0,83862.0,667.0,52293.0,7978.0,100.0,0,-50,0.0
711,112,2561,848.0,14.0,265801.0,7371.0,38.0,3250.0,503.0,12,59703.0,14568.0,157.0,4195176.0,108222.0,891.0,69125.0,10277.0,124.0,0,-60,0.0
712,113,3345,1119.0,19.0,302782.0,9787.0,51.0,4251.0,655.0,18,108726.0,38344.0,558.0,7473986.0,300671.0,3578.0,147230.0,21733.0,408.0,10,-69,0.0
713,114,3873,1615.0,24.0,352852.0,13818.0,98.0,5178.0,833.0,16,74210.0,28505.0,451.0,5066219.0,228382.0,2660.0,104316.0,15590.0,312.0,10,-69,0.0
714,115,2748,1292.0,23.0,260414.0,11415.0,79.0,3894.0,630.0,14,52832.0,18733.0,287.0,3618134.0,150553.0,1681.0,72402.0,10650.0,192.0,10,-69,0.0
715,116,1960,867.0,15.0,188951.0,7769.0,53.0,2726.0,436.0,9,41471.0,13276.0,195.0,2841637.0,107960.0,1156.0,54118.0,7930.0,128.0,10,-59,0.0
716,117,1525,612.0,11.0,147252.0,5512.0,36.0,2022.0,323.0,7,34538.0,10117.0,134.0,2395756.0,81151.0,809.0,43386.0,6290.0,89.0,0,-50,0.0
717,118,1920,824.0,14.0,195151.0,7903.0,48.0,2735.0,408.0,12,77983.0,19627.0,202.0,5498729.0,140346.0,1166.0,91065.0,13311.0,143.0,10,-59,0.0
718,119,2730,851.0,11.0,254727.0,6767.0,38.0,3200.0,512.0,8,56032.0,16120.0,212.0,3925259.0,121768.0,1113.0,67660.0,10049.0,133.0,10,-69,0.0
719,120,2061,728.0,10.0,203324.0,6009.0,35.0,2509.0,405.0,7,38584.0,11054.0,143.0,2708874.0,83009.0,750.0,46695.0,6814.0,88.0,10,-59,0.0
720,121,1437,509.0,8.0,143576.0,4254.0,26.0,1758.0,279.0,6,32936.0,8693.0,95.0,2317789.0,63028.0,544.0,39059.0,5581.0,68.0,0,-50,0.0
721,122,1821,698.0,12.0,188515.0,6112.0,36.0,2419.0,361.0,12,81063.0,17813.0,146.0,5737285.0,123748.0,971.0,92289.0,13238.0,112.0,10,-59,0.0
722,123,2830,768.0,8.0,264325.0,5884.0,31.0,3209.0,510.0,6,57786.0,14320.0,139.0,4062513.0,104440.0,909.0,68005.0,9960.0,111.0,0,-60,0.0
723,124,3339,1110.0,14.0,344221.0,9351.0,48.0,4346.0,644.0,12,74662.0,18561.0,178.0,5250702.0,133828.0,1158.0,88229.0,12715.0,143.0,0,-60,0.0
724,125,4260,1442.0,20.0,379953.0,12237.0,62.0,5538.0,821.0,19,118284.0,46700.0,739.0,8084700.0,366367.0,4355.0,170749.0,24870.0,508.0,10,-69,0.0
725,126,4268,1980.0,30.0,385723.0,16872.0,116.0,6066.0,962.0,18,79814.0,34831.0,584.0,5419705.0,278390.0,3275.0,120588.0,17590.0,397.0,10,-69,0.0
726,127,2963,1581.0,28.0,278237.0,13920.0,96.0,4506.0,716.0,16,56825.0,23226.0,377.0,3882266.0,183178.0,2088.0,83261.0,12329.0,261.0,10,-69,0.0
727,128,2105,1073.0,20.0,201753.0,9455.0,65.0,3135.0,503.0,12,43552.0,16582.0,264.0,2995268.0,128927.0,1417.0,61335.0,8896.0,171.0,10,-69,0.0
728,129,1607,761.0,15.0,155564.0,6604.0,47.0,2293.0,363.0,9,35744.0,12018.0,183.0,2484313.0,95379.0,994.0,48166.0,6890.0,122.0,0,-50,0.0
729,130,2001,1002.0,19.0,203311.0,9383.0,58.0,3067.0,453.0,15,82446.0,22032.0,259.0,5796125.0,161104.0,1404.0,98785.0,14166.0,176.0,10,-59,0.0
730,131,2887,960.0,13.0,268145.0,7798.0,46.0,3480.0,550.0,11,58528.0,18279.0,249.0,4096678.0,139751.0,1311.0,72779.0,10598.0,156.0,10,-69,0.0
731,132,2156,822.0,13.0,211865.0,6894.0,39.0,2700.0,429.0,8,40185.0,12339.0,164.0,2819159.0,95057.0,893.0,49728.0,7198.0,106.0,10,-59,0.0
732,133,1497,572.0,9.0,149421.0,4877.0,29.0,1874.0,296.0,6,33718.0,9568.0,114.0,2381333.0,70691.0,621.0,40882.0,5786.0,76.0,10,-59,0.0
733,134,1235,436.0,6.0,122133.0,3587.0,22.0,1511.0,235.0,6,29007.0,7749.0,74.0,2055687.0,55070.0,470.0,34590.0,4896.0,53.0,0,-40,0.0
734,135,1588,611.0,12.0,167512.0,5247.0,33.0,2114.0,312.0,12,63423.0,14877.0,118.0,4487614.0,99430.0,792.0,72691.0,10455.0,93.0,0,-50,0.0
735,136,2950,977.0,17.0,274540.0,7873.0,47.0,3672.0,555.0,17,109633.0,33587.0,437.0,7638554.0,253420.0,2922.0,137557.0,20174.0,316.0,0,-60,0.0
736,137,5200,1993.0,33.0,479893.0,16720.0,109.0,6862.0,1051.0,28,137936.0,53775.0,842.0,9461094.0,427260.0,5301.0,189768.0,28205.0,590.0,10,-69,0.0
737,138,4981,2312.0,34.0,453248.0,20049.0,147.0,6805.0,1100.0,21,91128.0,38837.0,647.0,6212446.0,311242.0,3803.0,130459.0,19485.0,441.0,0,-60,0.0
738,139,5545,3161.0,46.0,542513.0,29950.0,192.0,8755.0,1320.0,35,125515.0,45292.0,681.0,8651837.0,354406.0,4457.0,168458.0,25114.0,474.0,10,-69,0.0
739,140,4601,2071.0,32.0,416082.0,18113.0,132.0,6257.0,1011.0,22,84636.0,38956.0,683.0,5761759.0,328963.0,4594.0,123227.0,18793.0,478.0,10,-69,0.0
740,141,3154,1746.0,31.0,295456.0,16160.0,130.0,4608.0,761.0,20,59629.0,26478.0,444.0,4080977.0,226575.0,3048.0,85980.0,13182.0,334.0,10,-69,0.0
741,142,2215,1221.0,22.0,211705.0,11582.0,95.0,3234.0,539.0,16,45215.0,18466.0,302.0,3109730.0,156338.0,1997.0,62670.0,9883.0,229.0,10,-69,0.0
742,143,1668,856.0,16.0,161782.0,8024.0,61.0,2345.0,399.0,12,36742.0,13758.0,215.0,2548812.0,112810.0,1347.0,48765.0,7510.0,154.0,10,-59,0.0
743,144,1345,633.0,11.0,131149.0,5748.0,42.0,1810.0,305.0,8,30662.0,10229.0,147.0,2150765.0,83031.0,922.0,39295.0,5854.0,104.0,0,-50,0.0
744,145,1696,843.0,14.0,176315.0,8177.0,55.0,2463.0,385.0,12,68176.0,18520.0,207.0,4809053.0,136506.0,1251.0,79965.0,11743.0,158.0,0,-50,0.0
745,146,3166,1266.0,21.0,291874.0,11457.0,67.0,4120.0,640.0,19,112301.0,42550.0,696.0,7825067.0,356905.0,4262.0,146175.0,22576.0,468.0,10,-69,0.0
746,147,3965,1802.0,27.0,369656.0,16411.0,116.0,5133.0,862.0,18,75848.0,31000.0,514.0,5266995.0,266093.0,3141.0,101772.0,15687.0,357.0,0,-60,0.0
747,148,4513,2502.0,38.0,454239.0,25108.0,157.0,6718.0,1047.0,27,115732.0,36865.0,501.0,8089277.0,298295.0,3063.0,144239.0,21364.0,386.0,10,-69,0.0
748,149,4197,1679.0,26.0,386581.0,15235.0,93.0,5286.0,855.0,15,78481.0,31643.0,510.0,5421471.0,275391.0,2994.0,105287.0,15967.0,369.0,10,-69,0.0
749,150,2916,1417.0,24.0,278386.0,13540.0,87.0,3935.0,645.0,15,56074.0,22269.0,352.0,3883452.0,191259.0,2051.0,74451.0,11439.0,256.0,0,-60,0.0
750,151,3338,1865.0,30.0,332055.0,19206.0,114.0,4994.0,774.0,24,104316.0,32509.0,443.0,7292484.0,262314.0,2572.0,129310.0,19291.0,312.0,10,-69,0.0
751,152,3722,1450.0,18.0,343364.0,13093.0,79.0,4645.0,760.0,12,71457.0,27577.0,433.0,4960675.0,237309.0,2455.0,94078.0,14494.0,315.0,10,-69,0.0
752,153,2647,1236.0,19.0,255163.0,11674.0,72.0,3510.0,587.0,12,50565.0,18932.0,299.0,3512830.0,162720.0,1675.0,65881.0,9971.0,207.0,10,-69,0.0
753,154,1876,871.0,16.0,184001.0,8324.0,53.0,2478.0,407.0,9,39951.0,13477.0,200.0,2780980.0,114918.0,1137.0,50592.0,7506.0,137.0,0,-50,0.0
754,155,2279,1133.0,20.0,230916.0,11606.0,65.0,3267.0,499.0,15,94539.0,25096.0,307.0,6654011.0,192887.0,1762.0,111120.0,16539.0,211.0,10,-59,0.0
755,156,3312,1090.0,14.0,307183.0,9366.0,53.0,3895.0,635.0,11,65501.0,20182.0,280.0,4592407.0,167086.0,1644.0,80384.0,12158.0,199.0,0,-60,0.0
756,157,3837,1568.0,22.0,392328.0,14885.0,79.0,5202.0,792.0,18,85606.0,25279.0,346.0,5987048.0,209938.0,2015.0,103546.0,15720.0,260.0,0,-60,0.0
757,158,4889,1996.0,27.0,431166.0,19391.0,101.0,6561.0,1013.0,25,125687.0,62178.0,1146.0,8514171.0,550254.0,6667.0,189822.0,29592.0,770.0,0,-60,0.0
758,159,6847,3801.0,62.0,586385.0,37695.0,236.0,10446.0,1661.0,48,152988.0,107103.0,2157.0,10005124.0,1001788.0,13225.0,274694.0,43860.0,2100.0,0,-60,0.0
759,160,8811,6853.0,119.0,731305.0,69101.0,488.0,15821.0,2555.0,107,175289.0,164658.0,3734.0,11014225.0,1590352.0,22183.0,371025.0,61039.0,3465.0,0,-60,0.0
760,161,10766,11165.0,210.0,836897.0,111470.0,871.0,22538.0,3704.0,197,197035.0,266090.0,5926.0,11718523.0,2247596.0,33912.0,509459.0,83218.0,5429.0,0,-70,0.0
761,162,12559,18052.0,338.0,910858.0,163640.0,1401.0,31083.0,5168.0,313,224322.0,440215.0,9288.0,12404403.0,2683995.0,46792.0,721112.0,111254.0,8652.0,0,-70,0.0
762,163,14618,29670.0,530.0,976111.0,212154.0,2061.0,41808.0,7070.0,494,252426.0,714089.0,14327.0,12805041.0,2983370.0,62978.0,976361.0,145102.0,13267.0,10,-89,0.0
763,164,9625,30998.0,553.0,630307.0,148464.0,1767.0,35631.0,5822.0,471,166325.0,522458.0,10361.0,8225407.0,1942892.0,43847.0,647682.0,98840.0,9372.0,10,-89,0.0
764,165,6251,23733.0,415.0,419292.0,100471.0,1256.0,24488.0,4029.0,349,109186.0,330520.0,6499.0,5562585.0,1256088.0,28101.0,403625.0,62423.0,5637.0,0,-70,0.0
765,166,6806,29420.0,465.0,484461.0,120504.0,1498.0,29113.0,4491.0,423,141823.0,348457.0,6975.0,8395795.0,1601977.0,30957.0,390616.0,64842.0,5808.0,10,-79,0.0
766,167,5248,16411.0,288.0,401799.0,79534.0,906.0,15314.0,2699.0,227,96158.0,305796.0,5927.0,5627095.0,1125284.0,23395.0,290012.0,46516.0,4927.0,0,-70,0.0
767,168,5866,23578.0,375.0,488427.0,103935.0,1166.0,19594.0,3199.0,319,132018.0,345280.0,6474.0,8341253.0,1192079.0,24157.0,321802.0,51204.0,5511.0,10,-79,0.0
768,169,4847,15795.0,261.0,399570.0,60766.0,711.0,12241.0,2103.0,208,89562.0,279697.0,5328.0,5573310.0,885385.0,18868.0,233474.0,37087.0,4113.0,10,-79,0.0
769,170,3340,12614.0,212.0,286014.0,44922.0,539.0,8773.0,1505.0,155,62768.0,182238.0,3424.0,3971811.0,586524.0,12378.0,154163.0,24610.0,2514.0,0,-70,0.0
770,171,3774,15925.0,242.0,340186.0,58903.0,653.0,10760.0,1725.0,192,109439.0,192891.0,3694.0,7353701.0,741554.0,13508.0,193092.0,31779.0,2622.0,0,-70,0.0
771,172,5659,17611.0,272.0,469012.0,66220.0,736.0,12902.0,2122.0,210,146678.0,497820.0,9315.0,9325302.0,1748380.0,32837.0,315331.0,57148.0,6649.0,0,-70,0.0
772,173,7923,31557.0,495.0,651784.0,115250.0,1300.0,18710.0,3312.0,356,175026.0,862767.0,15607.0,10515635.0,2342285.0,49280.0,452815.0,78996.0,10950.0,10,-79,0.0
773,174,6443,37089.0,597.0,509566.0,112225.0,1356.0,16512.0,3120.0,384,115695.0,613064.0,11061.0,6834765.0,1550803.0,33472.0,313723.0,53616.0,7853.0,10,-89,0.0
774,175,4322,27932.0,442.0,349348.0,79602.0,963.0,11796.0,2187.0,290,78357.0,384260.0,6916.0,4706047.0,992570.0,21054.0,201504.0,34525.0,4649.0,0,-70,0.0
775,176,4793,34412.0,496.0,407685.0,96831.0,1136.0,14264.0,2463.0,348,121437.0,402756.0,7339.0,7814841.0,1264801.0,23563.0,230499.0,42291.0,4892.0,0,-70,0.0
776,177,6607,35598.0,544.0,516670.0,108535.0,1275.0,16263.0,2912.0,377,163127.0,1053798.0,18227.0,9645747.0,2064528.0,46050.0,381168.0,69201.0,10439.0,10,-89,0.0
777,178,5938,44786.0,690.0,464109.0,98832.0,1269.0,13928.0,2730.0,372,108863.0,748660.0,12999.0,6335157.0,1390605.0,32790.0,269783.0,47888.0,7590.0,10,-89,0.0
778,179,4058,34064.0,516.0,324076.0,71161.0,942.0,10123.0,1943.0,281,74335.0,463476.0,8019.0,4410737.0,882238.0,20496.0,174459.0,30866.0,4517.0,10,-89,0.0
779,180,2770,21670.0,329.0,228241.0,45960.0,601.0,6636.0,1266.0,175,54146.0,298648.0,5148.0,3300836.0,599228.0,13518.0,116510.0,20729.0,2742.0,10,-79,0.0
780,181,2005,13927.0,212.0,172138.0,30915.0,397.0,4418.0,851.0,110,42361.0,195827.0,3366.0,2661177.0,414084.0,8606.0,81645.0,14615.0,1683.0,10,-69,0.0
781,182,1555,9107.0,139.0,137344.0,21273.0,252.0,3074.0,595.0,70,34928.0,128640.0,2178.0,2262133.0,286744.0,5512.0,59862.0,10757.0,1051.0,0,-60,0.0
782,183,1948,11347.0,154.0,184277.0,29346.0,299.0,3957.0,722.0,85,74695.0,144716.0,2351.0,5098666.0,387593.0,6262.0,99771.0,17099.0,1512.0,10,-69,0.0
783,184,2626,6736.0,99.0,236621.0,19447.0,188.0,3598.0,675.0,59,54927.0,125871.0,2064.0,3696407.0,353458.0,5878.0,75554.0,13637.0,1085.0,0,-60,0.0
784,185,3142,9698.0,133.0,311318.0,31057.0,268.0,4848.0,870.0,79,73435.0,139792.0,2298.0,4991984.0,425955.0,7145.0,96083.0,17099.0,1529.0,10,-69,0.0
785,186,2684,6415.0,96.0,243318.0,21344.0,207.0,3559.0,687.0,59,54244.0,114736.0,1904.0,3636342.0,370948.0,6242.0,74416.0,13684.0,1101.0,0,-60,0.0
786,187,3165,9026.0,126.0,308298.0,33335.0,294.0,4783.0,885.0,80,91786.0,128946.0,2100.0,6290906.0,462879.0,6947.0,116964.0,20326.0,1552.0,0,-60,0.0
787,188,4740,10862.0,155.0,410161.0,42307.0,357.0,6767.0,1231.0,103,132736.0,291307.0,5285.0,8708456.0,1178250.0,18782.0,196832.0,38524.0,3480.0,0,-60,0.0
788,189,6971,18835.0,286.0,592870.0,77274.0,705.0,10831.0,2109.0,187,160973.0,508891.0,9640.0,10123118.0,2000409.0,33485.0,275791.0,57516.0,5850.0,10,-79,0.0
789,190,5896,21884.0,370.0,488967.0,93596.0,902.0,9986.0,2239.0,208,106921.0,365044.0,6753.0,6628067.0,1353433.0,23039.0,191181.0,39277.0,4278.0,0,-70,0.0
790,191,6554,29847.0,452.0,581122.0,123314.0,1154.0,12858.0,2669.0,286,138146.0,339944.0,6430.0,8934805.0,1304966.0,21800.0,219045.0,42726.0,3807.0,10,-79,0.0
791,192,5106,16129.0,268.0,430659.0,67324.0,647.0,8278.0,1754.0,153,94009.0,296157.0,5555.0,5946646.0,953350.0,16944.0,161140.0,31216.0,3126.0,10,-79,0.0
792,193,3502,13287.0,223.0,304614.0,48561.0,486.0,6034.0,1264.0,117,65816.0,196042.0,3588.0,4192667.0,634054.0,11339.0,109297.0,20972.0,1940.0,10,-69,0.0
793,194,2450,9061.0,147.0,217267.0,32739.0,330.0,4128.0,854.0,79,48951.0,126335.0,2301.0,3174730.0,430369.0,7277.0,76748.0,14743.0,1209.0,0,-60,0.0
794,195,2870,11224.0,166.0,266994.0,44643.0,392.0,5199.0,1008.0,95,101109.0,143651.0,2508.0,6885763.0,583094.0,9150.0,132065.0,23643.0,1739.0,10,-69,0.0
795,196,3580,6682.0,107.0,320254.0,29296.0,264.0,4749.0,932.0,66,70430.0,125374.0,2212.0,4728352.0,531660.0,8291.0,96263.0,18262.0,1291.0,0,-60,0.0
796,197,4142,9644.0,142.0,405076.0,46753.0,381.0,6287.0,1180.0,94,95194.0,141877.0,2483.0,6436084.0,636560.0,9807.0,123578.0,23306.0,1828.0,0,-60,0.0
797,198,5373,11803.0,173.0,455701.0,56242.0,484.0,7893.0,1507.0,122,136053.0,314006.0,6137.0,8788979.0,1603907.0,25247.0,216945.0,45740.0,4128.0,10,-69,0.0
798,199,4943,13489.0,237.0,421785.0,73987.0,673.0,7792.0,1772.0,147,91534.0,235314.0,4454.0,5830566.0,1122192.0,18243.0,153161.0,32043.0,3286.0,10,-79,0.0
799,200,3403,10645.0,178.0,298866.0,56832.0,524.0,5729.0,1299.0,124,63762.0,148924.0,2799.0,4120944.0,706216.0,11232.0,103116.0,21149.0,1981.0,0,0,0.0
800,1,0,9448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-19,0.0
801,2,0,924.0,0.0,0.0,6.0,0.0,0.0,0.0,0,1608.0,94797.0,1372.0,334.0,1341.0,261.0,0.0,3.0,0.0,10,-19,1.0
802,3,56,3835.0,51.0,17.0,60.0,10.0,0.0,0.0,0,1177.0,70519.0,1035.0,250.0,1012.0,183.0,0.0,2.0,0.0,0,-10,0.0
803,4,70,5545.0,68.0,31.0,97.0,19.0,0.0,0.0,0,963.0,57226.0,829.0,198.0,833.0,145.0,0.0,1.0,0.0,0,-10,0.0
804,5,73,5760.0,72.0,37.0,107.0,23.0,0.0,0.0,0,2527.0,147858.0,2317.0,1956.0,4458.0,431.0,22.0,32.0,3.0,0,-10,0.0
805,6,128,9683.0,125.0,117.0,268.0,31.0,6.0,6.0,0,4935.0,273429.0,4200.0,6126.0,9144.0,1391.0,81.0,86.0,23.0,10,-19,0.0
806,7,177,11725.0,161.0,278.0,423.0,40.0,6.0,8.0,6,3496.0,194869.0,2972.0,5090.0,6554.0,938.0,69.0,65.0,14.0,10,-19,0.0
807,8,131,8872.0,120.0,260.0,333.0,30.0,6.0,6.0,0,2166.0,121239.0,1831.0,2961.0,3912.0,569.0,40.0,37.0,8.0,10,-19,0.0
808,9,84,5666.0,77.0,166.0,211.0,21.0,6.0,6.0,0,1406.0,77450.0,1158.0,3174.0,2370.0,351.0,44.0,27.0,4.0,0,-10,0.0
809,10,94,6951.0,89.0,288.0,272.0,29.0,12.0,12.0,0,1510.0,82698.0,1218.0,7745.0,3513.0,315.0,117.0,49.0,4.0,10,-19,0.0
810,11,60,3898.0,55.0,365.0,180.0,15.0,7.0,6.0,0,1321.0,71867.0,1076.0,7434.0,3133.0,262.0,111.0,42.0,4.0,10,-19,0.0
811,12,51,3226.0,44.0,373.0,157.0,11.0,7.0,6.0,6,866.0,46932.0,707.0,5742.0,1905.0,163.0,87.0,26.0,2.0,10,-19,0.0
812,13,34,2180.0,32.0,300.0,103.0,8.0,6.0,6.0,6,574.0,29804.0,446.0,4759.0,1140.0,104.0,72.0,22.0,1.0,0,-10,0.0
813,14,44,2683.0,38.0,483.0,132.0,13.0,12.0,12.0,6,647.0,31036.0,469.0,11436.0,1735.0,106.0,176.0,42.0,1.0,0,-10,0.0
814,15,51,2915.0,40.0,848.0,166.0,18.0,20.0,17.0,5,2070.0,80312.0,1162.0,51485.0,6227.0,272.0,738.0,153.0,11.0,10,-29,0.0
815,16,76,3440.0,46.0,2311.0,291.0,11.0,28.0,9.0,0,1595.0,60123.0,878.0,41234.0,4669.0,211.0,588.0,125.0,9.0,10,-29,0.0
816,17,62,2724.0,37.0,2107.0,237.0,8.0,26.0,8.0,0,997.0,37405.0,544.0,26639.0,2770.0,130.0,386.0,78.0,5.0,10,-29,0.0
817,18,39,1749.0,26.0,1432.0,149.0,7.0,20.0,8.0,0,701.0,23638.0,343.0,22549.0,1714.0,81.0,338.0,58.0,3.0,0,-20,0.0
818,19,50,2139.0,32.0,2267.0,195.0,13.0,27.0,12.0,0,1210.0,25502.0,372.0,59107.0,2475.0,91.0,891.0,136.0,3.0,10,-29,0.0
819,20,48,1203.0,17.0,2779.0,131.0,6.0,32.0,9.0,0,1266.0,22379.0,329.0,65768.0,2661.0,78.0,991.0,150.0,3.0,10,-29,0.0
820,21,48,1004.0,16.0,3216.0,132.0,6.0,39.0,9.0,0,845.0,14290.0,207.0,45086.0,1646.0,50.0,685.0,99.0,1.0,10,-29,0.0
821,22,34,665.0,10.0,2382.0,89.0,6.0,30.0,8.0,6,621.0,8937.0,129.0,34610.0,1071.0,30.0,514.0,79.0,1.0,10,-29,0.0
822,23,27,421.0,9.0,1807.0,61.0,6.0,24.0,6.0,0,498.0,5859.0,86.0,30018.0,757.0,19.0,449.0,67.0,1.0,10,-19,0.0
823,24,22,278.0,6.0,1535.0,44.0,0.0,20.0,6.0,0,400.0,4086.0,60.0,24491.0,531.0,12.0,360.0,56.0,1.0,0,-10,0.0
824,25,29,357.0,12.0,2477.0,63.0,0.0,30.0,12.0,0,852.0,4532.0,60.0,54438.0,1552.0,24.0,794.0,135.0,3.0,10,-19,0.0
825,26,32,215.0,6.0,2603.0,78.0,6.0,30.0,9.0,0,989.0,4075.0,53.0,65918.0,1341.0,18.0,954.0,157.0,2.0,10,-19,0.0
826,27,40,182.0,6.0,3197.0,68.0,0.0,37.0,9.0,0,703.0,2367.0,30.0,46608.0,862.0,11.0,677.0,109.0,1.0,0,-10,0.0
827,28,50,221.0,12.0,5026.0,96.0,0.0,51.0,15.0,0,1243.0,2173.0,27.0,85882.0,1241.0,9.0,1257.0,177.0,1.0,10,-19,0.0
828,29,50,111.0,6.0,4209.0,68.0,0.0,50.0,9.0,0,1741.0,2107.0,27.0,120020.0,1560.0,9.0,1749.0,243.0,1.0,10,-19,0.0
829,30,64,95.0,6.0,5735.0,78.0,0.0,67.0,13.0,0,1243.0,1258.0,16.0,86410.0,1104.0,6.0,1252.0,184.0,1.0,10,-19,0.0
830,31,49,63.0,6.0,4512.0,61.0,0.0,51.0,9.0,0,919.0,763.0,9.0,64170.0,791.0,5.0,933.0,145.0,1.0,0,-10,0.0
831,32,60,77.0,6.0,6881.0,85.0,0.0,65.0,15.0,6,2320.0,1434.0,17.0,163681.0,2754.0,23.0,2368.0,355.0,2.0,10,-19,0.0
832,33,87,70.0,6.0,7741.0,133.0,6.0,87.0,16.0,0,2741.0,1027.0,10.0,193630.0,2763.0,14.0,2840.0,425.0,1.0,10,-19,0.0
