idstate,idaction,qvalue
3054,0,993.7530446513807
3054,1,993.7347811676923
3055,0,975.0455761117237
3055,1,972.2177160804104
3056,0,984.7483318982638
3056,1,986.6266748571409
3057,0,979.5884309269287
3057,1,983.5560309529329
3058,0,988.131294270159
3058,1,991.2984949646507
3059,0,980.8552846763075
3059,1,981.38156605458
3060,0,990.6731207501113
3060,1,991.3517462673976
3061,0,983.200076352761
3061,1,979.8915497221643
3062,0,989.800128201904
3062,1,989.1551309118436
3063,0,979.9946392037017
3063,1,982.0273011251224
3064,0,993.6639000436711
3064,1,993.1493474722057
3065,0,976.8775844657077
3065,1,976.9439447508922
3066,0,980.2296649232903
3066,1,980.4456494487205
3067,0,983.1870841250256
3067,1,981.9420756825419
3068,0,997.0285304041188
3068,1,997.8436571097282
3069,0,979.7164079157492
3069,1,983.7572435183124
3070,0,989.6169839460322
3070,1,987.3791943584972
3071,0,987.5528557031453
3071,1,986.3707555415334
3072,0,988.1897167609873
3072,1,989.7072529497362
3073,0,987.6183738323629
3073,1,991.0187643703522
3074,0,975.8133035619453
3074,1,977.9201941024594
3075,0,987.729126133739
3075,1,985.4006944325511
3076,0,840.7523783162129
3076,1,805.0641555062028
3077,0,962.7845281273758
3077,1,958.2474218143875
3078,0,987.1697205942736
3078,1,988.0001907796138
3079,0,983.5372559254671
3079,1,981.4321606713066
3080,0,983.7706736383134
3080,1,980.8974334791656
3081,0,994.3432053806673
3081,1,993.3600823655229
3082,0,988.5205924458668
3082,1,989.9696900237332
3083,0,979.8764197582829
3083,1,976.3306147868701
3084,0,986.9837573098139
3084,1,984.6038801737379
3085,0,980.3182716361603
3085,1,981.5468345793079
3086,0,987.2034595234732
3086,1,987.5910037859443
3087,0,988.0463645845639
3087,1,986.0928926481911
3088,0,982.2909798180259
3088,1,984.0197825390221
3089,0,980.2576827544469
3089,1,978.8858425691201
3090,0,983.0326316220066
3090,1,983.5235222464951
3091,0,987.8583951838026
3091,1,987.3019134876711
3092,0,980.7941291443827
3092,1,981.901793611021
3093,0,978.4474301376782
3093,1,973.4698194539092
3094,0,980.047864132946
3094,1,977.1053652063073
3095,0,986.7120620361629
3095,1,988.3173563660605
3096,0,989.9908863710514
3096,1,991.4254513567897
3097,0,972.8483238528454
3097,1,966.845633185477
3098,0,993.3126029388167
3098,1,992.4436667224376
3099,0,988.9445146666517
3099,1,989.1204841924839
3100,0,985.0799875241144
3100,1,983.9008400609838
3101,0,985.5382540816036
3101,1,984.7382634250748
3102,0,988.8255545764197
3102,1,988.4684127773121
3103,0,990.8251571036601
3103,1,991.2507827675918
3104,0,984.5014131192515
3104,1,987.0314740541412
3105,0,988.4556266675968
3105,1,988.5669338303255
3106,0,981.123118002195
3106,1,979.9798420979424
3107,0,988.7807067807305
3107,1,986.9221477879481
3108,0,996.2066708819843
3108,1,995.7152713762459
3109,0,979.2880772748013
3109,1,980.7467896856776
3110,0,953.479636690788
3110,1,945.7255587034006
3111,0,977.9845180703182
3111,1,975.6178392477565
3112,0,987.3629781839567
3112,1,985.7757730521141
3113,0,985.2712730276321
3113,1,985.7842928928346
3114,0,991.5787560337106
3114,1,991.2926478504648
3115,0,983.6352130154429
3115,1,987.3240519628235
3116,0,995.0349142828426
3116,1,996.3654439525616
3117,0,993.7816566926638
3117,1,992.5305799144488
3118,0,985.1849720408463
3118,1,981.6640205567281
3119,0,987.1743490288288
3119,1,985.3603575667906
3120,0,982.075750722244
3120,1,982.9578619944912
3121,0,984.944890256785
3121,1,984.6375660296354
3122,0,988.6989901630143
3122,1,988.8085457016201
3123,0,972.3299831884108
3123,1,978.0611768884935
3124,0,976.2458861018101
3124,1,971.6814681001911
3125,0,978.710353907602
3125,1,981.9693666411538
3126,0,969.6260866704243
3126,1,967.1164126329808
3127,0,990.1582665275405
3127,1,988.7567065858675
3128,0,987.4502185702484
3128,1,987.0894958841963
3129,0,990.6846809435863
3129,1,988.974508480707
3130,0,984.0547423967644
3130,1,987.1391300183979
3131,0,980.3690655817746
3131,1,982.6826551294756
3132,0,984.3136086414875
3132,1,989.3773103888203
3133,0,987.6216500520143
3133,1,987.2806221629088
3134,0,979.7514409165375
3134,1,977.010530339457
3135,0,985.7568806932175
3135,1,986.6882613303791
3136,0,978.5481557983296
3136,1,975.6269385864325
3137,0,993.9420544917941
3137,1,994.3045472329159
3138,0,985.1317392837709
3138,1,982.2608244791217
3139,0,969.461507829056
3139,1,977.5933197029752
3140,0,980.6196481943363
3140,1,988.1163757195371
3141,0,986.293029501844
3141,1,980.27378751642
3142,0,980.8867882252716
3142,1,978.6103398004271
3143,0,993.1742476959491
3143,1,992.3264498349706
3144,0,993.3590460665531
3144,1,994.276607071963
3145,0,986.0782224550536
3145,1,990.3192562217033
3146,0,981.6062993481466
3146,1,983.8825163355468
3147,0,983.1130229198302
3147,1,986.3155992809913
3148,0,984.1011635391665
3148,1,986.894424276707
3149,0,978.0165245826242
3149,1,976.6656135185638
3150,0,989.2430563870216
3150,1,987.7184414971331
3151,0,982.5117568441987
3151,1,983.6341806542432
3152,0,987.820997644474
3152,1,989.1121084106484
3153,0,998.4795766534371
3153,1,998.0156231439787
3154,0,977.435039102906
3154,1,975.558378632644
3155,0,984.452267112491
3155,1,982.4944935391576
3156,0,987.0265461300158
3156,1,986.2188305969364
3157,0,984.1222562390633
3157,1,997.4777446717507
3158,0,988.2929456938656
3158,1,988.2711092388298
3159,0,983.7117702404013
3159,1,982.3928145455068
3160,0,990.2683856706249
3160,1,990.852940495703
3161,0,995.059449732888
3161,1,994.0590710400896
3162,0,983.7089940591018
3162,1,984.9904629398716
3163,0,994.3287564466409
3163,1,994.775864656025
3164,0,977.6208889460047
3164,1,976.0129845775316
3165,0,978.1012576478073
3165,1,983.5380107492747
3166,0,988.7829900952922
3166,1,989.3800853838836
3167,0,985.1674973405062
3167,1,985.7424280414826
3168,0,976.7541364026152
3168,1,979.7451903295232
3169,0,984.5430061196978
3169,1,985.313966478362
3170,0,986.3113076310765
3170,1,987.1528147746924
3171,0,874.5184848010686
3171,1,921.0903401541157
3172,0,984.7539960293103
3172,1,986.0429590213488
3173,0,989.6450041275402
3173,1,991.0324686877073
3174,0,994.6617972654619
3174,1,992.5690612410095
3175,0,987.0810141459369
3175,1,986.4502084299977
3176,0,991.1960410448822
3176,1,992.0192093220969
3177,0,834.6808226178607
3177,1,900.9597605294376
3178,0,994.5736418955923
3178,1,994.0372411711273
3179,0,985.2745992045996
3179,1,985.0682034716668
3180,0,987.2351256407783
3180,1,983.4702970810569
3181,0,974.702283625588
3181,1,973.1787418848571
3182,0,988.185590521535
3182,1,989.4914834785931
3183,0,990.5293616953617
3183,1,990.2718233559073
3184,0,969.6812268730243
3184,1,967.1372670520582
3185,0,988.5647443019809
3185,1,987.9998230402355
3186,0,976.3923198226655
3186,1,971.935716468488
3187,0,990.197887239329
3187,1,989.4206607926214
3188,0,995.7310068915276
3188,1,994.5943875890039
3189,0,976.2489975211064
3189,1,975.8608923125021
3190,0,982.7908680689544
3190,1,982.244651097198
3191,0,994.0481189457075
3191,1,994.848553964057
3192,0,983.9021456801548
3192,1,980.6305740429235
3193,0,979.4335847850627
3193,1,980.7913123181077
3194,0,984.0817301191224
3194,1,986.9234938126301
3195,0,972.1581794454175
3195,1,971.2709068012964
3196,0,990.1602245298259
3196,1,990.7756240541275
3197,0,987.0113172171102
3197,1,987.8165686972411
3198,0,990.7532153109928
3198,1,989.8713927882167
3199,0,995.9234453448195
3199,1,996.819613544954
3200,0,963.8363560404465
3200,1,967.9534848349476
3201,0,988.4495505659942
3201,1,983.9146421557614
3202,0,984.123068649432
3202,1,984.0922057210024
3203,0,994.0323848582325
3203,1,994.8982786821697
3204,0,980.6762299728488
3204,1,979.8098044271796
3205,0,981.9514645324155
3205,1,983.6164751133092
3206,0,974.3918342973036
3206,1,975.6692379740214
3207,0,988.0305919835735
3207,1,989.567626895747
3208,0,978.5534454588657
3208,1,977.9041648478849
3209,0,980.7247837412239
3209,1,977.9723807963395
3210,0,992.598698316399
3210,1,992.3757387063931
3211,0,979.3113926642055
3211,1,971.0872276635322
3212,0,979.3875641062604
3212,1,978.7549061684658
3213,0,989.2667549409573
3213,1,987.774475670825
3214,0,981.4428536281363
3214,1,985.0604550357425
3215,0,989.2651219132404
3215,1,991.7188173422419
3216,0,983.4242663984255
3216,1,985.4789469101481
3217,0,988.7903653549148
3217,1,990.9551499027766
3218,0,989.4197201406455
3218,1,988.4824391396938
3219,0,959.4323676644713
3219,1,955.1282731869788
3220,0,982.3134815136626
3220,1,984.2769594469501
3221,0,988.3320301470233
3221,1,988.135898514041
3222,0,981.8690829247882
3222,1,987.0662437184992
3223,0,988.0317623504623
3223,1,985.358420541315
3224,0,990.581650739634
3224,1,989.5472011397869
3225,0,986.2622227473265
3225,1,985.1511812757299
3226,0,980.4200095609743
3226,1,976.3498889111935
3227,0,995.2308557503179
3227,1,995.9802802176328
3228,0,988.8989371482226
3228,1,991.16030901039
3229,0,988.9750944890676
3229,1,989.738272907342
3230,0,968.4014640946352
3230,1,983.4814648063705
3231,0,989.1478464255204
3231,1,991.2528059276897
3232,0,984.3801457913124
3232,1,983.5800729805717
3233,0,987.1920279147761
3233,1,985.8296432551034
3234,0,978.8016389789235
3234,1,976.182915700633
3235,0,990.5058234376949
3235,1,988.3959533615366
3236,0,970.1169381340391
3236,1,970.039133401022
3237,0,971.2149777656858
3237,1,977.6605678342822
3238,0,980.147947552488
3238,1,979.7492512987022
3239,0,983.2112129405845
3239,1,977.160964165633
3240,0,984.0702037133087
3240,1,981.1288999506323
3241,0,935.1394013414979
3241,1,996.6038725448598
3242,0,976.5085738371791
3242,1,983.6775785045056
3243,0,985.0259633398969
3243,1,985.6501740668423
3244,0,988.073022103313
3244,1,984.1274320888529
3245,0,976.7698343367806
3245,1,973.0207935319397
3246,0,986.7518099844713
3246,1,986.0479804026655
3247,0,989.4345364503693
3247,1,988.6480056120765
3248,0,984.5220458185615
3248,1,982.9060990909221
3249,0,971.2068977666272
3249,1,975.8907394147902
3250,0,989.7516568918799
3250,1,990.5082718199027
3251,0,982.2095588849262
3251,1,981.3017494606291
3252,0,992.1180418934727
3252,1,992.0388821294314
3253,0,978.0126978281633
3253,1,981.7062069312663
3254,0,974.6678968527846
3254,1,975.7601788802663
3255,0,977.2451586071054
3255,1,979.4143046256286
3256,0,988.4931061774782
3256,1,993.6591838332744
3257,0,852.405382856888
3257,1,873.5166503217647
3258,0,993.0296423066895
3258,1,993.5239523248255
3259,0,975.8373807385465
3259,1,979.554442904878
3260,0,973.8318943190936
3260,1,974.9412341593861
3261,0,976.146418930295
3261,1,978.2668712429376
3262,0,994.0697155646193
3262,1,993.8583524354608
3263,0,989.7361900132574
3263,1,990.1861711101786
3264,0,992.8352534041712
3264,1,992.1399703828617
3265,0,974.8696131478276
3265,1,974.054368461156
3266,0,984.6630552954624
3266,1,985.6739081512661
3267,0,980.8241894230598
3267,1,984.5612113939844
3268,0,993.1194687552712
3268,1,992.7738358844354
3269,0,988.5047380638065
3269,1,986.9589782764203
3270,0,990.7678383600933
3270,1,990.3489076054487
3271,0,995.6917307771035
3271,1,994.9705855176055
3272,0,974.6160538039262
3272,1,973.9275310616465
3273,0,986.7600435119048
3273,1,984.7488264895297
3274,0,980.2807994469958
3274,1,982.0299425643246
3275,0,991.8905870662576
3275,1,989.3689696132328
3276,0,987.7930595381046
3276,1,989.7550585992817
3277,0,989.0026525539586
3277,1,990.6959561303522
3278,0,980.5429754387712
3278,1,982.9811759357327
3279,0,987.6501300126075
3279,1,985.2100932011693
3280,0,985.5622903863543
3280,1,984.5673103946923
3281,0,964.4485257006593
3281,1,963.087665564153
3282,0,987.8842128247653
3282,1,987.5708344540495
3283,0,983.1066863264194
3283,1,982.7381060121351
3284,0,986.3742432956128
3284,1,984.4041820949701
3285,0,987.5908737111698
3285,1,990.8519309539862
3286,0,979.7404382487002
3286,1,976.4329793483125
3287,0,989.7327728171886
3287,1,989.6540174583401
3288,0,994.9289834786134
3288,1,995.4500350032542
3289,0,987.4502411385298
3289,1,987.1173343664427
3290,0,984.5171053771984
3290,1,982.7154416564806
3291,0,980.1002215593494
3291,1,971.7910790480324
3292,0,984.8250300511768
3292,1,987.7014865479052
3293,0,976.2637964148819
3293,1,979.0625074978118
3294,0,947.795892931168
3294,1,957.274830214362
3295,0,986.3239858511205
3295,1,986.4508327962703
3296,0,982.8766003477932
3296,1,975.4088821899896
3297,0,973.2808246798862
3297,1,972.038010661645
3298,0,982.6353843381667
3298,1,986.1569419849036
3299,0,987.1707021541666
3299,1,984.6351495601168
3300,0,988.5512502925443
3300,1,988.6629734101406
3301,0,976.0777978322351
3301,1,984.553933542415
3302,0,989.0576760120998
3302,1,993.3864836769699
3303,0,987.0247693689304
3303,1,986.479659166446
3304,0,981.9951676877974
3304,1,972.6376883175276
3305,0,950.14007698674925
3305,1,970.028457426394
3306,0,989.2435031685178
3306,1,987.0520618706777
3307,0,994.9563726543282
3307,1,994.7107301411738
3308,0,973.4015361430686
3308,1,972.766051283684
3309,0,993.5724381249767
3309,1,994.1470997518832
3310,0,983.6463900336214
3310,1,982.676856394082
3311,0,974.5134116044666
3311,1,972.8913208461936
3312,0,989.9757930801965
3312,1,993.2378536969721
3313,0,996.1602422583015
3313,1,994.7719854519135
3314,0,985.8090668499739
3314,1,984.4253678426694
3315,0,984.2643360912476
3315,1,985.7117932989388
3316,0,990.009285596515
3316,1,992.2768543151183
3317,0,958.6651080538256
3317,1,960.3307820268416
3318,0,928.8905218937498
3318,1,929.888050238377
3319,0,990.604389513857
3319,1,990.9794648366495
3320,0,982.0308404479201
3320,1,979.3155746313636
3321,0,981.0870780274413
3321,1,982.0623464197275
3322,0,989.7523336723671
3322,1,989.5037196657345
3323,0,977.1385184095343
3323,1,977.3461188177865
3324,0,985.8820911612197
3324,1,984.6795909677134
3325,0,988.7520499852736
3325,1,991.7008677062084
3326,0,983.9434470279459
3326,1,985.8135161300031
3327,0,979.5832956639293
3327,1,983.4731368466717
3328,0,738.0839656270707
3328,1,932.7202962488334
3329,0,985.858167549325
3329,1,980.7810673842333
3330,0,989.1996111001098
3330,1,989.608896130879
3331,0,985.9278135941918
3331,1,983.9104127960992
3332,0,988.8811623816235
3332,1,989.4608672057313
3333,0,974.7538232181878
3333,1,973.611087180345
3334,0,987.7873512878842
3334,1,982.4095010373837
3335,0,983.1798035800704
3335,1,985.3763315345594
3336,0,985.9627847355251
3336,1,985.3837866791093
3337,0,973.2217153096728
3337,1,975.0151389192501
3338,0,970.5826295747772
3338,1,971.9202969702712
3339,0,975.3572422708321
3339,1,971.4672162306318
3340,0,981.5428386444127
3340,1,986.4751028487931
3341,0,982.0637013736782
3341,1,980.7616369936761
3342,0,985.6527585357751
3342,1,986.8676733153686
3343,0,986.3817319160747
3343,1,986.4264396960087
3344,0,989.582547328316
3344,1,987.6279202756198
3345,0,975.8715677977772
3345,1,976.6882909393742
3346,0,984.2645579787177
3346,1,986.4789081166543
3347,0,977.268159716831
3347,1,976.8196753095289
3348,0,989.9067231866235
3348,1,989.3258790812191
3349,0,986.6441989155733
3349,1,985.203283870012
3350,0,984.8333322557642
3350,1,982.5334915775574
3351,0,985.5780088464352
3351,1,989.1096854913759
3352,0,988.2783085124794
3352,1,988.7113191999316
3353,0,978.8760037216842
3353,1,977.5129156231676
3354,0,979.4320450720443
3354,1,978.3313899873447
3355,0,982.1841984015638
3355,1,980.2532521779152
3356,0,986.8716954562933
3356,1,987.3009351251387
3357,0,333.30278687740673
3357,1,333.30278687740673
3358,0,981.0896663686234
3358,1,979.6867238138732
3359,0,982.0189340646097
3359,1,985.3481801301025
3360,0,987.4437121881101
3360,1,984.6528478937668
3361,0,973.1025680990354
3361,1,974.2939363766004
3362,0,981.7393078979924
3362,1,987.063673822258
3363,0,992.7573468540465
3363,1,992.2316288972698
3364,0,997.4459109133333
3364,1,997.957613805916
3365,0,978.5004927069423
3365,1,976.7128438928708
3366,0,989.2063896625688
3366,1,991.9799037854368
3367,0,970.5785545611561
3367,1,977.9042226800742
3368,0,986.7741074755436
3368,1,986.2095590714333
3369,0,976.1917944948151
3369,1,973.252478256764
3370,0,983.2696673324992
3370,1,983.8245957909393
3371,0,978.0070475091926
3371,1,976.1036318918635
3372,0,985.152574275007
3372,1,987.5814917320808
3373,0,979.3560868682544
3373,1,976.5325358719
3374,0,970.8596941014628
3374,1,970.2762869068846
3375,0,989.3480582657187
3375,1,987.8418956133846
3376,0,959.1725499853765
3376,1,968.5862738804415
3377,0,977.3361508296956
3377,1,980.8074157170583
3378,0,989.5954369691913
3378,1,988.991964162168
3379,0,989.5201726033447
3379,1,989.4361333499095
3380,0,980.5793694254808
3380,1,978.2306679665206
